time,flow,temp,OXY_oxy
1982-07-12 00:00:00,159242.721422,   20.291094,-9999.000000
1982-07-13 00:00:00,159242.721422,   20.546218,-9999.000000
1982-07-14 00:00:00,144984.387257,   21.646887,-9999.000000
1982-07-15 00:00:00,151879.742179,   21.702687,-9999.000000
1982-07-16 00:00:00,170430.492999,   22.854315,-9999.000000
1982-07-17 00:00:00,163535.138077,   22.827754,-9999.000000
1982-07-18 00:00:00,156508.211932,   23.431707,-9999.000000
1982-07-19 00:00:00,158879.852064,   23.715134,-9999.000000
1982-07-20 00:00:00,187768.606558,   23.264716,-9999.000000
1982-07-21 00:00:00,191821.345789,   22.763417,-9999.000000
1982-07-22 00:00:00,151408.766620,   22.538288,-9999.000000
1982-07-23 00:00:00,978472.173144,   22.447060,-9999.000000
1982-07-24 00:00:00,977858.156475,   22.494956,-9999.000000
1982-07-25 00:00:00,143756.353919,   22.484120,-9999.000000
1982-07-26 00:00:00,143756.353919,   22.571168,-9999.000000
1982-07-27 00:00:00,143756.353919,   22.795424,-9999.000000
1982-07-28 00:00:00,265695.918637,   22.568715,-9999.000000
1982-07-29 00:00:00,314553.100971,   22.246414,-9999.000000
1982-07-30 00:00:00,204622.779735,   22.216389,-9999.000000
1982-07-31 00:00:00,155765.597401,   22.389065,-9999.000000
1982-08-01 00:00:00,245303.612217,   22.441273,-9999.000000
1982-08-02 00:00:00,245303.612217,   22.623303,-9999.000000
1982-08-03 00:00:00,173026.497429,   22.848986,-9999.000000
1982-08-04 00:00:00,173124.457527,   22.679502,-9999.000000
1982-08-05 00:00:00,167705.936518,   22.753521,-9999.000000
1982-08-06 00:00:00,167607.976421,   23.047666,-9999.000000
1982-08-07 00:00:00,143756.353919,   22.884359,-9999.000000
1982-08-08 00:00:00,182216.482656,   23.177220,-9999.000000
1982-08-09 00:00:00,287522.752167,   22.982950,-9999.000000
1982-08-10 00:00:00,352471.122445,   22.899944,-9999.000000
1982-08-11 00:00:00,247164.852933,   22.720634,-9999.000000
1982-08-12 00:00:00,148006.825731,   22.868688,-9999.000000
1982-08-13 00:00:00,154538.605618,   22.692639,-9999.000000
1982-08-14 00:00:00,996809.114119,   22.452976,-9999.000000
1982-08-15 00:00:00,989635.167999,   22.360685,-9999.000000
1982-08-16 00:00:00,142472.021455,   22.620909,-9999.000000
1982-08-17 00:00:00,148146.140078,   22.418331,-9999.000000
1982-08-18 00:00:00,148146.140078,   22.420081,-9999.000000
1982-08-19 00:00:00,142700.404320,   22.273725,-9999.000000
1982-08-20 00:00:00,159171.178903,   22.164579,-9999.000000
1982-08-21 00:00:00,161099.653699,   21.698762,-9999.000000
1982-08-22 00:00:00,147662.990809,   21.534390,-9999.000000
1982-08-23 00:00:00,148589.713968,   21.228122,-9999.000000
1982-08-24 00:00:00,164224.458832,   21.297690,-9999.000000
1982-08-25 00:00:00,194467.462245,   21.010777,-9999.000000
1982-08-26 00:00:00,1016070.992505,   20.763329,-9999.000000
1982-08-27 00:00:00,987319.127755,   20.757268,-9999.000000
1982-08-28 00:00:00,164698.627833,   20.455952,-9999.000000
1982-08-29 00:00:00,202475.023176,   20.021729,-9999.000000
1982-08-30 00:00:00,184207.699221,   19.833604,-9999.000000
1982-08-31 00:00:00,143294.647665,   19.913342,-9999.000000
1982-09-01 00:00:00,155187.291757,   19.808751,-9999.000000
1982-09-02 00:00:00,208049.392796,   19.928091,-9999.000000
1982-09-03 00:00:00,272621.839606,   19.883934,-9999.000000
1982-09-04 00:00:00,217706.238236,   19.641002,-9999.000000
1982-09-05 00:00:00,141241.147335,   19.605753,-9999.000000
1982-09-06 00:00:00,141241.147335,   19.655002,-9999.000000
1982-09-07 00:00:00,141241.147335,   19.406532,-9999.000000
1982-09-08 00:00:00,141241.147335,   19.248215,-9999.000000
1982-09-09 00:00:00,141241.147335,   19.215809,-9999.000000
1982-09-10 00:00:00,141241.147335,   19.256302,-9999.000000
1982-09-11 00:00:00,141241.147335,   19.831750,-9999.000000
1982-09-12 00:00:00,956147.760875,   19.801699,-9999.000000
1982-09-13 00:00:00,955486.372568,   19.704208,-9999.000000
1982-09-14 00:00:00,139918.370723,   19.775275,-9999.000000
1982-09-15 00:00:00,165247.501491,   19.699800,-9999.000000
1982-09-16 00:00:00,185042.775082,   19.535806,-9999.000000
1982-09-17 00:00:00,159834.883042,   19.337584,-9999.000000
1982-09-18 00:00:00,140039.609451,   19.104592,-9999.000000
1982-09-19 00:00:00,139918.370723,   18.966243,-9999.000000
1982-09-20 00:00:00,144375.725054,   18.760516,-9999.000000
1982-09-21 00:00:00,198825.747683,   18.755546,-9999.000000
1982-09-22 00:00:00,258091.957264,   18.528843,-9999.000000
1982-09-23 00:00:00,220253.268177,   18.380569,-9999.000000
1982-09-24 00:00:00,191584.785250,   18.293194,-9999.000000
1982-09-25 00:00:00,175198.028151,   18.253868,-9999.000000
1982-09-26 00:00:00,140142.947167,   18.181957,-9999.000000
1982-09-27 00:00:00,211122.935118,   17.980741,-9999.000000
1982-09-28 00:00:00,220774.026338,   17.957314,-9999.000000
1982-09-29 00:00:00,149736.266910,   17.910052,-9999.000000
1982-09-30 00:00:00,140576.640072,   17.995132,-9999.000000
1982-10-01 00:00:00,954525.037480,   17.914622,-9999.000000
1982-10-02 00:00:00,954162.520961,   17.433585,-9999.000000
1982-10-03 00:00:00,139384.727744,   17.342710,-9999.000000
1982-10-04 00:00:00,138593.189041,   17.236664,-9999.000000
1982-10-05 00:00:00,138593.189041,   17.199235,-9999.000000
1982-10-06 00:00:00,138593.189041,   17.154732,-9999.000000
1982-10-07 00:00:00,221924.310056,   16.838825,-9999.000000
1982-10-08 00:00:00,347872.129432,   16.722603,-9999.000000
1982-10-09 00:00:00,323879.673871,   16.417013,-9999.000000
1982-10-10 00:00:00,198721.772874,   16.152148,-9999.000000
1982-10-11 00:00:00,139383.107418,   15.885611,-9999.000000
1982-10-12 00:00:00,138593.189041,   15.711999,-9999.000000
1982-10-13 00:00:00,145891.224309,   15.601677,-9999.000000
1982-10-14 00:00:00,199153.595320,   15.521514,-9999.000000
1982-10-15 00:00:00,198639.945839,   15.214368,-9999.000000
1982-10-16 00:00:00,152261.611657,   14.738495,-9999.000000
1982-10-17 00:00:00,146771.071578,   14.042970,-9999.000000
1982-10-18 00:00:00,139887.034750,   13.808669,-9999.000000
1982-10-19 00:00:00,138593.189041,   13.622425,-9999.000000
1982-10-20 00:00:00,138593.189041,   13.491178,-9999.000000
1982-10-21 00:00:00,960815.773183,   13.286651,-9999.000000
1982-10-22 00:00:00,960154.787122,   12.876482,-9999.000000
1982-10-23 00:00:00,137271.216920,   12.525261,-9999.000000
1982-10-24 00:00:00,137271.216920,   12.310202,-9999.000000
1982-10-25 00:00:00,137271.216920,   12.133336,-9999.000000
1982-10-26 00:00:00,137271.216920,   11.920179,-9999.000000
1982-10-27 00:00:00,137271.216920,   11.774713,-9999.000000
1982-10-28 00:00:00,137271.216920,   11.638608,-9999.000000
1982-10-29 00:00:00,137271.216920,   11.549443,-9999.000000
1982-10-30 00:00:00,137271.216920,   11.473287,-9999.000000
1982-10-31 00:00:00,137271.216920,   11.463809,-9999.000000
1982-11-01 00:00:00,146945.827250,   11.581448,-9999.000000
1982-11-02 00:00:00,956945.376980,   11.773871,-9999.000000
1982-11-03 00:00:00,948474.895276,   11.974588,-9999.000000
1982-11-04 00:00:00,    0.000000,   12.067252,-9999.000000
1982-11-05 00:00:00,    0.000000,   11.962475,-9999.000000
1982-11-06 00:00:00,298246.410207,   11.404187,-9999.000000
1982-11-07 00:00:00,    0.000000,   12.148972,-9999.000000
1982-11-08 00:00:00,    0.000000,   10.832879,-9999.000000
1982-11-09 00:00:00,135947.674313,   10.707562,-9999.000000
1982-11-10 00:00:00,    0.000000,   10.953992,-9999.000000
1982-11-11 00:00:00,136164.639404,   10.007775,-9999.000000
1982-11-12 00:00:00,142834.307740,    9.792690,-9999.000000
1982-11-13 00:00:00,354499.838238,    9.561185,-9999.000000
1982-11-14 00:00:00,350352.590083,   13.591189,-9999.000000
1982-11-15 00:00:00,148323.524541,    9.201372,-9999.000000
1982-11-16 00:00:00,146232.623863,    8.786328,-9999.000000
1982-11-17 00:00:00,136596.158909,    9.201372,-9999.000000
1982-11-18 00:00:00,135947.674313,    8.061693,-9999.000000
1982-11-19 00:00:00,135947.674313,    7.833973,-9999.000000
1982-11-20 00:00:00,135947.674313,    8.197762,-9999.000000
1982-11-21 00:00:00,140821.353509,    7.498782,-9999.000000
1982-11-22 00:00:00,155904.446232,    7.491825,-9999.000000
1982-11-23 00:00:00,177001.489314,    7.582056,-9999.000000
1982-11-24 00:00:00,165956.358163,    7.583111,-9999.000000
1982-11-25 00:00:00,143902.257696,    7.591688,-9999.000000
1982-11-26 00:00:00,148859.508597,    6.485069,-9999.000000
1982-11-27 00:00:00,157940.703163,    6.864586,-9999.000000
1982-11-28 00:00:00,    0.000000,    6.864586,-9999.000000
1982-11-29 00:00:00,173975.227716,    5.537717,-9999.000000
1982-11-30 00:00:00,171656.915389,    5.628405,-9999.000000
1982-12-01 00:00:00,136242.586141,    5.594745,-9999.000000
1982-12-02 00:00:00,135947.674313,    5.573092,-9999.000000
1982-12-03 00:00:00,135947.674313,    5.602312,-9999.000000
1982-12-04 00:00:00,136793.838206,    5.757183,-9999.000000
1982-12-05 00:00:00,136793.838206,    5.704311,-9999.000000
1982-12-06 00:00:00,146226.195260,    5.882982,-9999.000000
1982-12-07 00:00:00,146360.392189,    5.747324,-9999.000000
1982-12-08 00:00:00,136081.871241,    5.413924,-9999.000000
1982-12-09 00:00:00,140706.442079,    4.684416,-9999.000000
1982-12-10 00:00:00,140706.442079,    4.218832,-9999.000000
1982-12-11 00:00:00,939782.608422,    5.413933,-9999.000000
1982-12-12 00:00:00,    0.000000,    3.610206,-9999.000000
1982-12-13 00:00:00,    0.000000,    3.219591,-9999.000000
1982-12-14 00:00:00,    0.000000,    2.738585,-9999.000000
1982-12-15 00:00:00,    0.000000,    2.724046,-9999.000000
1982-12-16 00:00:00,204229.118018,    2.756331,-9999.000000
1982-12-17 00:00:00,252555.272782,    2.419506,-9999.000000
1982-12-18 00:00:00,    0.000000,    2.419506,-9999.000000
1982-12-19 00:00:00,137947.554289,    1.762796,-9999.000000
1982-12-20 00:00:00,169940.057745,    1.727466,-9999.000000
1982-12-21 00:00:00,176295.012955,    1.626723,-9999.000000
1982-12-22 00:00:00,147616.467679,    1.261557,-9999.000000
1982-12-23 00:00:00,149227.019069,    1.170494,-9999.000000
1982-12-24 00:00:00,180435.059327,    1.127777,-9999.000000
1982-12-25 00:00:00,184571.103463,    1.222687,-9999.000000
1982-12-26 00:00:00,150177.981178,    1.291052,-9999.000000
1982-12-27 00:00:00,136036.825355,    1.162561,-9999.000000
1982-12-28 00:00:00,149588.032546,    1.301363,-9999.000000
1982-12-29 00:00:00,149719.310117,    1.421279,-9999.000000
1982-12-30 00:00:00,134758.470018,    1.258185,-9999.000000
1982-12-31 00:00:00,134627.192448,    1.093378,-9999.000000
1983-01-01 00:00:00,134627.192448,    0.976421,-9999.000000
1983-01-02 00:00:00,134827.310696,    0.888708,-9999.000000
1983-01-03 00:00:00,    0.000000,    1.087178,-9999.000000
1983-01-04 00:00:00,    0.000000,   -0.023821,-9999.000000
1983-01-05 00:00:00,    0.000000,    0.808004,-9999.000000
1983-01-06 00:00:00,    0.000000,   -0.033450,-9999.000000
1983-01-07 00:00:00,    0.000000,    0.870040,-9999.000000
1983-01-08 00:00:00,    0.000000,    0.936685,-9999.000000
1983-01-09 00:00:00,    0.000000,    0.948564,-9999.000000
1983-01-10 00:00:00,    0.000000,    0.880694,-9999.000000
1983-01-11 00:00:00,425309.354015,    0.958106,-9999.000000
1983-01-12 00:00:00,    0.000000,   -0.038109,-9999.000000
1983-01-13 00:00:00,67381.636428,    1.088074,-9999.000000
1983-01-14 00:00:00,67973.837156,    1.142451,-9999.000000
1983-01-15 00:00:00,153883.456547,    1.151260,-9999.000000
1983-01-16 00:00:00,245405.764321,    1.103229,-9999.000000
1983-01-17 00:00:00,238241.897649,    1.149279,-9999.000000
1983-01-18 00:00:00,146719.589874,    1.192345,-9999.000000
1983-01-19 00:00:00,    0.000000,    1.254654,-9999.000000
1983-01-20 00:00:00,    0.000000,    1.371832,-9999.000000
1983-01-21 00:00:00,    0.000000,    1.461331,-9999.000000
1983-01-22 00:00:00,    0.000000,    1.487612,-9999.000000
1983-01-23 00:00:00,73406.804123,    1.258993,-9999.000000
1983-01-24 00:00:00,189832.854686,    1.172258,-9999.000000
1983-01-25 00:00:00,259881.091825,    1.207345,-9999.000000
1983-01-26 00:00:00,138683.845599,    1.365032,-9999.000000
1983-01-27 00:00:00,137271.216920,    1.450912,-9999.000000
1983-01-28 00:00:00,137271.216920,    1.490863,-9999.000000
1983-01-29 00:00:00,137271.216920,    1.556582,-9999.000000
1983-01-30 00:00:00,144528.787860,    1.544040,-9999.000000
1983-01-31 00:00:00,183820.194383,    1.584986,-9999.000000
1983-02-01 00:00:00,179615.385645,    1.614121,-9999.000000
1983-02-02 00:00:00,71688.370661,    1.547020,-9999.000000
1983-02-03 00:00:00,287438.013907,    1.610593,-9999.000000
1983-02-04 00:00:00,363023.168646,    1.542462,-9999.000000
1983-02-05 00:00:00,146181.266204,    1.721332,-9999.000000
1983-02-06 00:00:00,139892.705986,    1.735011,-9999.000000
1983-02-07 00:00:00,69296.594520,    1.323356,-9999.000000
1983-02-08 00:00:00,138044.902892,    1.364936,-9999.000000
1983-02-09 00:00:00,208203.440530,    1.756560,-9999.000000
1983-02-10 00:00:00,140117.722999,    1.864641,-9999.000000
1983-02-11 00:00:00,139918.370723,    1.822563,-9999.000000
1983-02-12 00:00:00,173218.337704,    1.717738,-9999.000000
1983-02-13 00:00:00,173650.403248,    1.854648,-9999.000000
1983-02-14 00:00:00,140350.436266,    1.996658,-9999.000000
1983-02-15 00:00:00,139918.370723,    2.030326,-9999.000000
1983-02-16 00:00:00,139918.370723,    2.020721,-9999.000000
1983-02-17 00:00:00,172224.016949,    1.588601,-9999.000000
1983-02-18 00:00:00,189595.330073,    2.044516,-9999.000000
1983-02-19 00:00:00,157289.683846,    2.124711,-9999.000000
1983-02-20 00:00:00,139918.370723,    2.248490,-9999.000000
1983-02-21 00:00:00,139918.370723,    2.247766,-9999.000000
1983-02-22 00:00:00,139918.370723,    2.278120,-9999.000000
1983-02-23 00:00:00,158142.423376,    1.765798,-9999.000000
1983-02-24 00:00:00,162240.129677,    2.179177,-9999.000000
1983-02-25 00:00:00,144016.077023,    2.002612,-9999.000000
1983-02-26 00:00:00,140117.723001,    2.074029,-9999.000000
1983-02-27 00:00:00,140117.723001,    2.371947,-9999.000000
1983-02-28 00:00:00,139918.370723,    2.389783,-9999.000000
1983-03-01 00:00:00,141731.255905,    2.547208,-9999.000000
1983-03-02 00:00:00,365976.527719,    2.242177,-9999.000000
1983-03-03 00:00:00,294204.457175,    2.547379,-9999.000000
1983-03-04 00:00:00,70620.573667,    2.523188,-9999.000000
1983-03-05 00:00:00,70620.573667,    2.641549,-9999.000000
1983-03-06 00:00:00,71236.010728,    3.195742,-9999.000000
1983-03-07 00:00:00,158680.609013,    3.206439,-9999.000000
1983-03-08 00:00:00,167820.870586,    3.227137,-9999.000000
1983-03-09 00:00:00,239472.076672,    3.242344,-9999.000000
1983-03-10 00:00:00,304513.373083,    3.260234,-9999.000000
1983-03-11 00:00:00,277350.654054,    3.324443,-9999.000000
1983-03-12 00:00:00,131933.085342,    3.346936,-9999.000000
1983-03-13 00:00:00,87017.992584,    3.380330,-9999.000000
1983-03-14 00:00:00,158896.169543,    3.527941,-9999.000000
1983-03-15 00:00:00,153442.780966,    3.555012,-9999.000000
1983-03-16 00:00:00,204607.836340,    3.638918,-9999.000000
1983-03-17 00:00:00,194921.409292,    3.738784,-9999.000000
1983-03-18 00:00:00,146824.663269,    3.738427,-9999.000000
1983-03-19 00:00:00,259527.751571,    3.892533,-9999.000000
1983-03-20 00:00:00,343240.461835,    3.971987,-9999.000000
1983-03-21 00:00:00,158659.196573,    3.970285,-9999.000000
1983-03-22 00:00:00,108120.429957,    3.910494,-9999.000000
1983-03-23 00:00:00,180757.603706,    3.440979,-9999.000000
1983-03-24 00:00:00,145129.367377,    3.113873,-9999.000000
1983-03-25 00:00:00,978472.173144,    2.852187,-9999.000000
1983-03-26 00:00:00,981687.731872,    2.631692,-9999.000000
1983-03-27 00:00:00,148529.832948,    2.634610,-9999.000000
1983-03-28 00:00:00,303490.251536,    2.815636,-9999.000000
1983-03-29 00:00:00,303068.525010,    2.645028,-9999.000000
1983-03-30 00:00:00,144278.531025,    2.413224,-9999.000000
1983-03-31 00:00:00,143756.353919,    2.370235,-9999.000000
1983-04-01 00:00:00,143756.353919,    2.456824,-9999.000000
1983-04-02 00:00:00,143756.353919,    2.558655,-9999.000000
1983-04-03 00:00:00,201701.409472,    2.542179,-9999.000000
1983-04-04 00:00:00,254143.266303,    2.640505,-9999.000000
1983-04-05 00:00:00,196198.210751,    2.818282,-9999.000000
1983-04-06 00:00:00,143756.353919,    3.059355,-9999.000000
1983-04-07 00:00:00,149228.006223,    3.307900,-9999.000000
1983-04-08 00:00:00,191589.105344,    3.686707,-9999.000000
1983-04-09 00:00:00,242343.225718,    3.923629,-9999.000000
1983-04-10 00:00:00,128103.949637,    3.889575,-9999.000000
1983-04-11 00:00:00,303208.361327,    4.015423,-9999.000000
1983-04-12 00:00:00,303208.361327,    4.096370,-9999.000000
1983-04-13 00:00:00,73564.219092,    4.323869,-9999.000000
1983-04-14 00:00:00,146775.873201,    4.453475,-9999.000000
1983-04-15 00:00:00,150093.341747,    4.513746,-9999.000000
1983-04-16 00:00:00,183258.794430,    4.582517,-9999.000000
1983-04-17 00:00:00,301400.804255,    4.552223,-9999.000000
1983-04-18 00:00:00,268235.351573,    4.682529,-9999.000000
1983-04-19 00:00:00,242271.457150,    4.713675,-9999.000000
1983-04-20 00:00:00,169059.803041,    4.804207,-9999.000000
1983-04-21 00:00:00,83616.820178,    4.780642,-9999.000000
1983-04-22 00:00:00,157859.398801,    5.067011,-9999.000000
1983-04-23 00:00:00,148184.361485,    5.281757,-9999.000000
1983-04-24 00:00:00,280759.677804,    5.357007,-9999.000000
1983-04-25 00:00:00,418980.376334,    5.707216,-9999.000000
1983-04-26 00:00:00,295963.307808,    5.755767,-9999.000000
1983-04-27 00:00:00,165469.195708,    6.129350,-9999.000000
1983-04-28 00:00:00,157808.145729,    6.621967,-9999.000000
1983-04-29 00:00:00,159662.492801,    7.036122,-9999.000000
1983-04-30 00:00:00,244917.089034,    7.332458,-9999.000000
1983-05-01 00:00:00,244013.021269,    7.865831,-9999.000000
1983-05-02 00:00:00,382827.754686,    8.039100,-9999.000000
1983-05-03 00:00:00,439279.054936,    8.583092,-9999.000000
1983-05-04 00:00:00,236787.200826,    8.735361,-9999.000000
1983-05-05 00:00:00,172597.551238,    9.244759,-9999.000000
1983-05-06 00:00:00,148822.082121,    9.297865,-9999.000000
1983-05-07 00:00:00,988421.974555,    9.296399,-9999.000000
1983-05-08 00:00:00,1004396.710654,    9.593662,-9999.000000
1983-05-09 00:00:00,295685.053875,    9.434962,-9999.000000
1983-05-10 00:00:00,284297.204844,    9.260175,-9999.000000
1983-05-11 00:00:00,180885.696260,    9.151968,-9999.000000
1983-05-12 00:00:00,204553.719823,    9.244452,-9999.000000
1983-05-13 00:00:00,175598.061167,    9.315453,-9999.000000
1983-05-14 00:00:00,146873.248322,    9.805470,-9999.000000
1983-05-15 00:00:00,181674.770516,   10.005584,-9999.000000
1983-05-16 00:00:00,201091.028381,   10.120218,-9999.000000
1983-05-17 00:00:00,169245.176032,   10.109903,-9999.000000
1983-05-18 00:00:00,149568.691628,   10.538555,-9999.000000
1983-05-19 00:00:00,147333.261680,   10.478453,-9999.000000
1983-05-20 00:00:00,215905.472640,   10.740738,-9999.000000
1983-05-21 00:00:00,232893.228786,   11.499513,-9999.000000
1983-05-22 00:00:00,165180.604854,   11.520881,-9999.000000
1983-05-23 00:00:00,74071.241136,   11.769487,-9999.000000
1983-05-24 00:00:00,187780.380904,   12.241489,-9999.000000
1983-05-25 00:00:00,269000.076960,   12.428853,-9999.000000
1983-05-26 00:00:00,161295.024066,   12.310438,-9999.000000
1983-05-27 00:00:00,326811.678528,   12.224854,-9999.000000
1983-05-28 00:00:00,338741.843781,   12.428245,-9999.000000
1983-05-29 00:00:00,186473.646565,   12.408951,-9999.000000
1983-05-30 00:00:00,280053.060975,   12.709278,-9999.000000
1983-05-31 00:00:00,322246.810124,   13.064764,-9999.000000
1983-06-01 00:00:00,225982.079371,   13.518105,-9999.000000
1983-06-02 00:00:00,163261.959783,   13.446604,-9999.000000
1983-06-03 00:00:00,147883.565724,   13.971514,-9999.000000
1983-06-04 00:00:00,273070.899980,   13.875480,-9999.000000
1983-06-05 00:00:00,282128.381620,   14.194959,-9999.000000
1983-06-06 00:00:00,169503.892285,   14.498731,-9999.000000
1983-06-07 00:00:00,178864.690801,   14.688626,-9999.000000
1983-06-08 00:00:00,166301.845881,   14.715158,-9999.000000
1983-06-09 00:00:00,147883.565724,   14.837311,-9999.000000
1983-06-10 00:00:00,147883.565724,   15.014362,-9999.000000
1983-06-11 00:00:00,147883.565724,   15.635100,-9999.000000
1983-06-12 00:00:00,147883.565724,   16.101105,-9999.000000
1983-06-13 00:00:00,147883.565724,   17.427996,-9999.000000
1983-06-14 00:00:00,147883.565724,   18.222905,-9999.000000
1983-06-15 00:00:00,147883.565724,   19.298680,-9999.000000
1983-06-16 00:00:00,192950.837965,   18.880217,-9999.000000
1983-06-17 00:00:00,195410.977642,   19.882745,-9999.000000
1983-06-18 00:00:00,176549.067040,   20.257824,-9999.000000
1983-06-19 00:00:00,178032.880802,   20.917716,-9999.000000
1983-06-20 00:00:00,151827.519164,   21.305822,-9999.000000
1983-06-21 00:00:00,986957.150978,   21.956599,-9999.000000
1983-06-22 00:00:00,986227.022224,   21.951889,-9999.000000
1983-06-23 00:00:00,146423.308218,   22.109074,-9999.000000
1983-06-24 00:00:00,146423.308218,   21.729397,-9999.000000
