time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1981-12-23,NA,0,NA,125,12.5,NA,NA,NA,NA,NA,NA,NA,NA
1981-12-24,1.93102397478216,0,0.962517099386827,125,12.5,20.7196142051058,5.17990355127648,5.17990355127648,20.7196142051058,0.0148986816037554,0.0724732478013186,0.1651480977772208,0.252520027182294
1981-12-25,1.93102397478216,0,0.962637599228417,125,12.5,30.1950846761464,7.5487711690366,7.5487711690366,30.1950846761464,0.01744738206497654,0.084871163604208,0.1933997944151636,0.295718340084348
1981-12-26,1.93102397478216,0,0.962637599228417,125,12.5,148.4352350784676,37.108808769617,37.108808769617,148.4352350784676,0.0248875319328196,0.121063079063038,0.275871964136678,0.421822575132536
1981-12-27,1.93102397478216,0,0.962637599228417,125,12.5,19.7457323386276,4.9364330846569,4.9364330846569,19.7457323386276,0.0207455864673032,0.1009149714595938,0.229959551688412,0.35162010961531
1981-12-28,1.93102397478216,0,0.962637599228417,125,12.5,146.9341402657798,36.733535066445,36.733535066445,146.9341402657798,0.0209168952907364,0.1017482872617176,0.231858466443078,0.354523648995532
1981-12-29,1.93102397478216,0,0.962637599228417,125,12.5,87.3897224738508,21.8474306184626,21.8474306184626,87.3897224738508,0.01226403576589598,0.0596572587256296,0.1359437184897622,0.207865012981288
1981-12-30,1.93102397478216,0,0.962637599228417,125,12.5,62.9005677971118,15.72514194927796,15.72514194927796,62.9005677971118,0.01584846447070156,0.0770933780184974,0.1756761993870988,0.268618041876298
1981-12-31,1.93102397478216,0,0.962637599228417,125,12.5,76.4894136072688,19.12235340181722,19.12235340181722,76.4894136072688,0.0188437868249796,0.0916638443859178,0.208878586161638,0.319386217372536
1982-01-01,1.93102397478216,0,0.962637599228417,125,12.5,22.1067182759476,5.5266795689869,5.5266795689869,22.1067182759476,0.0182393891200874,0.0887238080926286,0.202178991263342,0.309142188476058
1982-01-02,1.93102397478216,0,0.962637599228417,125,12.5,40.4328270457356,10.1082067614339,10.1082067614339,40.4328270457356,0.01759399603708464,0.0855843536041236,0.1950249730212432,0.298203322662452
1982-01-03,1.93102397478216,0,0.962637599228417,125,12.5,71.8993599101672,17.97483997754182,17.97483997754182,71.8993599101672,0.0165555187439018,0.080532777618641,0.1835137162459624,0.280602012608506
1982-01-04,1.93102397478216,0,0.960186693675954,125,12.5,47.5107092627248,11.8776773156812,11.8776773156812,47.5107092627248,0.0254283410627126,0.1236937946609918,0.281866695847696,0.4309888315714
1982-01-05,1.93102397478216,0,0.960019690488994,125,12.5,27.6854416628946,6.92136041572364,6.92136041572364,27.6854416628946,0.020494792041374,0.0996950053538022,0.227179559238282,0.347369356633458
1982-01-06,1.93102397478216,0,0.962470596041457,125,12.5,34.8955481251442,8.72388703128602,8.72388703128602,34.8955481251442,0.01818334367895436,0.088451180268812,0.201557741797222,0.30819226574499
1982-01-07,1.93102397478216,0,0.965119968829982,125,12.5,16.77851771873432,4.19462942968358,4.19462942968358,16.77851771873432,0.01562876074476432,0.0760246497245316,0.1732408394419638,0.26489424991126
1982-01-08,1.93102397478216,0,0.962637599228417,125,12.5,76.9537820715244,19.23844551788108,19.23844551788108,76.9537820715244,0.01233460261343126,0.0600005245771994,0.1367259340539668,0.209061061244598
