time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1981-12-23,NA,0,NA,125,12.5,NA,NA,NA,NA,NA,NA,NA,NA
1981-12-24,1.93102397478216,0,0.962517099386827,125,12.5,20.7196142051058,5.17990355127648,5.17990355127648,20.7196142051058,0.0074493408018777,0.0362366239006593,0.0825740488886104,0.126260013591147
1981-12-25,1.93102397478216,0,0.962637599228417,125,12.5,30.1950846761464,7.5487711690366,7.5487711690366,30.1950846761464,0.00872369103248827,0.042435581802104,0.0966998972075818,0.147859170042174
1981-12-26,1.93102397478216,0,0.962637599228417,125,12.5,148.4352350784676,37.108808769617,37.108808769617,148.4352350784676,0.0124437659664098,0.060531539531519,0.137935982068339,0.210911287566268
1981-12-27,1.93102397478216,0,0.962637599228417,125,12.5,19.7457323386276,4.9364330846569,4.9364330846569,19.7457323386276,0.0103727932336516,0.0504574857297969,0.114979775844206,0.175810054807655
1981-12-28,1.93102397478216,0,0.962637599228417,125,12.5,146.9341402657798,36.733535066445,36.733535066445,146.9341402657798,0.0104584476453682,0.0508741436308588,0.115929233221539,0.177261824497766
1981-12-29,1.93102397478216,0,0.962637599228417,125,12.5,87.3897224738508,21.8474306184626,21.8474306184626,87.3897224738508,0.00613201788294799,0.0298286293628148,0.0679718592448811,0.103932506490644
1981-12-30,1.93102397478216,0,0.962637599228417,125,12.5,62.9005677971118,15.72514194927796,15.72514194927796,62.9005677971118,0.00792423223535078,0.0385466890092487,0.0878380996935494,0.134309020938149
1981-12-31,1.93102397478216,0,0.962637599228417,125,12.5,76.4894136072688,19.12235340181722,19.12235340181722,76.4894136072688,0.0094218934124898,0.0458319221929589,0.104439293080819,0.159693108686268
1982-01-01,1.93102397478216,0,0.962637599228417,125,12.5,22.1067182759476,5.5266795689869,5.5266795689869,22.1067182759476,0.0091196945600437,0.0443619040463143,0.101089495631671,0.154571094238029
1982-01-02,1.93102397478216,0,0.962637599228417,125,12.5,40.4328270457356,10.1082067614339,10.1082067614339,40.4328270457356,0.00879699801854232,0.0427921768020618,0.0975124865106216,0.149101661331226
1982-01-03,1.93102397478216,0,0.962637599228417,125,12.5,71.8993599101672,17.97483997754182,17.97483997754182,71.8993599101672,0.0082777593719509,0.0402663888093205,0.0917568581229812,0.140301006304253
1982-01-04,1.93102397478216,0,0.960186693675954,125,12.5,47.5107092627248,11.8776773156812,11.8776773156812,47.5107092627248,0.0127141705313563,0.0618468973304959,0.140933347923848,0.2154944157857
1982-01-05,1.93102397478216,0,0.960019690488994,125,12.5,27.6854416628946,6.92136041572364,6.92136041572364,27.6854416628946,0.010247396020687,0.0498475026769011,0.113589779619141,0.173684678316729
1982-01-06,1.93102397478216,0,0.962470596041457,125,12.5,34.8955481251442,8.72388703128602,8.72388703128602,34.8955481251442,0.00909167183947718,0.044225590134406,0.100778870898611,0.154096132872495
1982-01-07,1.93102397478216,0,0.965119968829982,125,12.5,16.77851771873432,4.19462942968358,4.19462942968358,16.77851771873432,0.00781438037238216,0.0380123248622658,0.0866204197209819,0.13244712495563
1982-01-08,1.93102397478216,0,0.962637599228417,125,12.5,76.9537820715244,19.23844551788108,19.23844551788108,76.9537820715244,0.00616730130671563,0.0300002622885997,0.0683629670269834,0.104530530622299
1982-01-09,1.93102397478216,0,0.962637599228417,125,12.5,49.4148304822048,12.35370762055122,12.35370762055122,49.4148304822048,0.0094644749433848,0.0460390560805329,0.104911298524977,0.160414829548895
1982-01-10,1.93102397478216,0,0.962637599228417,125,12.5,25.9564578335364,6.48911445838412,6.48911445838412,25.9564578335364,0.0077025368870162,0.0374682726537907,0.0853806631204846,0.130551472661291
1982-01-11,1.93102397478216,0,0.962637599228417,125,12.5,104.3390013183626,26.0847503295906,26.0847503295906,104.3390013183626,0.0118862639617574,0.0578196230004132,0.131756214084565,0.201462101046736
1982-01-12,1.93102397478216,0,0.962637599228417,125,12.5,11.02780521969154,2.75695130492288,2.75695130492288,11.02780521969154,0.00640384654410784,0.0311509145450669,0.0709850108448564,0.108539771934031
1982-01-13,1.93102397478216,0,0.962637599228417,125,12.5,47.9585904462318,11.98964761155796,11.98964761155796,47.9585904462318,0.00766780352180518,0.0372993154365777,0.0849956525976371,0.12996277155602
1982-01-14,1.93102397478216,0,0.962637599228417,125,12.5,39.8724853197706,9.96812132994264,9.96812132994264,39.8724853197706,0.0117782646805374,0.057294270564648,0.130559069509686,0.199631604754871
1982-01-15,1.93102397478216,0,0.962637599228417,125,12.5,60.5934279297388,15.1483569824347,15.1483569824347,60.5934279297388,0.00769998094102131,0.0374558394927647,0.0853523311089481,0.130508151542734
1982-01-16,1.93102397478216,0,0.962637599228417,125,12.5,25.867139055687,6.46678476392174,6.46678476392174,25.867139055687,0.00706730855627401,0.0343782636550956,0.0783393185729356,0.119784890784305
1982-01-17,1.93102397478216,0,0.962637599228417,125,12.5,46.1586476667652,11.5396619166913,11.5396619166913,46.1586476667652,0.0102146661470679,0.0496882912577709,0.113226977291227,0.173129934696066
1982-01-18,1.93102397478216,0,0.962637599228417,125,12.5,19.23866083992038,4.8096652099801,4.8096652099801,19.23866083992038,0.00532700079696952,0.0259126987920382,0.0590484495121706,0.0902881491011783
1982-01-19,1.93102397478216,0,0.962637599228417,125,12.5,77.135048470645,19.28376211766122,19.28376211766122,77.135048470645,0.00837709999595716,0.0407496220142323,0.0928580236839997,0.141984745694189
1982-01-20,1.93102397478216,0,0.962637599228417,125,12.5,58.090734771348,14.522683692837,14.522683692837,58.090734771348,0.00982496697308311,0.0477926359538111,0.108907261023667,0.166524863950561
1982-01-21,1.93102397478216,0,0.962637599228417,125,12.5,26.4892033996924,6.62230084992312,6.62230084992312,26.4892033996924,0.00899976928368024,0.0437785387189191,0.0997601544326589,0.152538462435258
1982-01-22,1.93102397478216,0,0.962637599228417,125,12.5,33.0559188836904,8.2639797209226,8.2639797209226,33.0559188836904,0.00967607166065949,0.0470683485865978,0.107256794340192,0.164001214587449
1982-01-23,1.93102397478216,0,0.962637599228417,125,12.5,73.2108094956342,18.30270237390854,18.30270237390854,73.2108094956342,0.00682518194407952,0.0332004613212004,0.075655406634372993,0.115681049899653
1982-01-24,1.93102397478216,0,0.962637599228417,125,12.5,12.3870664141801,3.09676660354502,3.09676660354502,12.3870664141801,0.00634238143963474,0.0308519232741554,0.0703036857884935,0.107497990502284
1982-01-25,1.93102397478216,0,0.962637599228417,125,12.5,40.6831195498422,10.17077988746056,10.17077988746056,40.6831195498422,0.00938313948582079,0.0456434073293316,0.104009715656386,0.15903626247153901
1982-01-26,1.91433914143561,0,0.962637599228417,125,12.5,67.4086467092458,16.85216167731142,16.85216167731142,67.4086467092458,0.0107300347632315,0.0521952538482615,0.118939707375481,0.181864995986974
1982-01-27,1.91433914143561,0,0.962637599228417,125,12.5,67.09932804307,16.7748320107675,16.7748320107675,67.09932804307,0.00686402997098543,0.0333894339266579,0.076086027136008,0.116339491033651
1982-01-28,1.91433914143561,0,0.962637599228417,125,12.5,52.8961593065324,13.22403982663308,13.22403982663308,52.8961593065324,0.00869375572901354,0.0422899643089302,0.0963680719792348,0.147351792017179
1982-01-29,1.91433914143561,0,0.962637599228417,125,12.5,50.5103010896282,12.62757527240706,12.62757527240706,50.5103010896282,0.00930800743917535,0.0452779344922597,0.103176896020689,0.157762837952125
1982-01-30,1.91433914143561,0,0.962637599228417,125,12.5,71.239642692353,17.80991067308824,17.80991067308824,71.239642692353,0.00834267843606679,0.0405821815449351,0.092476469443859,0.141401329424861
1982-01-31,1.91433914143561,0,0.968938473187245,125,12.5,106.8057420405286,26.7014355101322,26.7014355101322,106.8057420405286,0.0106646356165117,0.0518771257955741,0.118214774460995,0.18075653587308
1982-02-01,1.91433914143562,0,0.96262639572647,125,12.5,24.4096608937818,6.10241522344542,6.10241522344542,24.4096608937818,0.00712655497179549,0.0346664623204289,0.0789960500263432,0.120789067318568
1982-02-02,1.91433914143562,0,0.96262639572647,125,12.5,36.22364793947,9.05591198486752,9.05591198486752,36.22364793947,0.00859710385878155,0.0418198102961069,0.0952967105702226,0.145713624725111
1982-02-03,1.91433914143562,0,0.962080873043634,125,12.5,42.5774928678984,10.6443732169746,10.6443732169746,42.5774928678984,0.0104768919268234,0.0509638641186157,0.116133683392246,0.177574439437685
1982-02-04,17.2192198729962,0,1.6372871534282,125,12.5,2.786362757943,0.696590689485748,0.696590689485748,2.786362757943,0.00112095571554495,0.00545278458239665,0.0124255091180746,0.0189992494160162
1982-02-05,1.93102397478216,0,0.962307726107925,125,12.5,120.5305492319132,30.1326373079784,30.1326373079784,120.5305492319132,0.00924192350518661,0.0449564753557382,0.102444372413424,0.156642771274349
1982-02-06,1.93102397478216,0,0.962637599228417,125,12.5,77.9383401693932,19.48458504234828,19.48458504234828,77.9383401693932,0.0081109697506519,0.0394550562446965,0.0899080375750227,0.137474063570371
1982-02-07,1.93102397478216,0,0.962637599228417,125,12.5,124.8606566180952,31.2151641545238,31.2151641545238,124.8606566180952,0.00875724225470146,0.0425987885949037,0.0970718039758433,0.148427834825448
1982-02-08,1.93102397478216,0,0.962637599228417,125,12.5,14.54660279243802,3.6366506981095,3.6366506981095,14.54660279243802,0.00700604277553029,0.0340802419758846,0.0776602029694374,0.118746487720852
1982-02-09,1.93102397478216,0,0.962637599228417,125,12.5,76.344994307973,19.08624857699326,19.08624857699326,76.344994307973,0.00760052718003186,0.0369720559435448,0.0842499114532345,0.128822494576811
1982-02-10,1.93102397478216,0,0.962637599228417,125,12.5,30.6479753128472,7.66199382821178,7.66199382821178,30.6479753128472,0.00893932079585372,0.0434844926849156,0.0990900983133616,0.151513911794131
1982-02-11,1.93102397478216,0,0.962637599228417,125,12.5,45.1578624169376,11.28946560423442,11.28946560423442,45.1578624169376,0.00751027770389042,0.0365330457799415,0.0832495189549887,0.127292842438821
1982-02-12,1.91433914143561,0,0.962637599228417,125,12.5,57.6464799399794,14.41161998499484,14.41161998499484,57.6464799399794,0.00851302715377013,0.0414108270022378,0.0943647416706046,0.144288595826612
