time,flow,temp,OXY_oxy
1982-06-12 00:00:00,    0.000000,   15.296461,-9999.000000
1982-06-13 00:00:00,    0.000000,   14.924773,-9999.000000
1982-06-14 00:00:00,    0.000000,   15.066870,-9999.000000
1982-06-15 00:00:00,    0.000000,   15.601876,-9999.000000
1982-06-16 00:00:00,    0.000000,   15.564035,-9999.000000
1982-06-17 00:00:00,    0.000000,   15.782907,-9999.000000
1982-06-18 00:00:00,    0.000000,   16.282649,-9999.000000
1982-06-19 00:00:00,    0.000000,   16.439553,-9999.000000
1982-06-20 00:00:00,    0.000000,   16.674356,-9999.000000
1982-06-21 00:00:00,    0.000000,   16.598630,-9999.000000
1982-06-22 00:00:00,    0.000000,   16.901917,-9999.000000
1982-06-23 00:00:00,    0.000000,   16.951790,-9999.000000
1982-06-24 00:00:00,    0.000000,   16.742066,-9999.000000
1982-06-25 00:00:00,    0.000000,   17.006410,-9999.000000
1982-06-26 00:00:00,    0.000000,   17.100678,-9999.000000
1982-06-27 00:00:00,    0.000000,   17.574022,-9999.000000
1982-06-28 00:00:00,    0.000000,   18.147581,-9999.000000
1982-06-29 00:00:00,    0.000000,   18.249291,-9999.000000
1982-06-30 00:00:00,    0.000000,   18.358361,-9999.000000
1982-07-01 00:00:00,    0.000000,   17.835578,-9999.000000
1982-07-02 00:00:00,    0.000000,   17.818513,-9999.000000
1982-07-03 00:00:00,    0.000000,   18.163028,-9999.000000
1982-07-04 00:00:00,    0.000000,   18.012174,-9999.000000
1982-07-05 00:00:00,    0.000000,   18.163171,-9999.000000
1982-07-06 00:00:00,    0.000000,   18.864826,-9999.000000
1982-07-07 00:00:00,    0.000000,   19.308912,-9999.000000
1982-07-08 00:00:00,    0.000000,   19.823424,-9999.000000
1982-07-09 00:00:00,    0.000000,   20.034529,-9999.000000
1982-07-10 00:00:00,    0.000000,   20.863041,-9999.000000
1982-07-11 00:00:00,    0.000000,   20.712713,-9999.000000
1982-07-12 00:00:00,    0.000000,   20.291094,-9999.000000
1982-07-13 00:00:00,    0.000000,   20.546218,-9999.000000
1982-07-14 00:00:00,    0.000000,   21.646967,-9999.000000
1982-07-15 00:00:00,    0.000000,   21.725611,-9999.000000
1982-07-16 00:00:00,    0.000000,   22.854345,-9999.000000
1982-07-17 00:00:00,    0.000000,   22.840208,-9999.000000
1982-07-18 00:00:00,    0.000000,   23.431707,-9999.000000
1982-07-19 00:00:00,    0.000000,   23.715134,-9999.000000
1982-07-20 00:00:00,    0.000000,   23.359641,-9999.000000
1982-07-21 00:00:00,    0.000000,   22.763417,-9999.000000
1982-07-22 00:00:00,    0.000000,   22.567307,-9999.000000
1982-07-23 00:00:00,    0.000000,   22.498245,-9999.000000
1982-07-24 00:00:00,    0.000000,   22.494956,-9999.000000
1982-07-25 00:00:00,    0.000000,   22.507677,-9999.000000
1982-07-26 00:00:00,    0.000000,   22.571168,-9999.000000
1982-07-27 00:00:00,    0.000000,   22.955501,-9999.000000
1982-07-28 00:00:00,    0.000000,   22.671397,-9999.000000
1982-07-29 00:00:00,    0.000000,   22.394023,-9999.000000
1982-07-30 00:00:00,    0.000000,   22.216389,-9999.000000
1982-07-31 00:00:00,    0.000000,   22.764885,-9999.000000
1982-08-01 00:00:00,    0.000000,   22.441273,-9999.000000
1982-08-02 00:00:00,    0.000000,   22.717831,-9999.000000
1982-08-03 00:00:00,    0.000000,   22.848986,-9999.000000
1982-08-04 00:00:00,    0.000000,   22.727397,-9999.000000
1982-08-05 00:00:00,    0.000000,   23.099586,-9999.000000
1982-08-06 00:00:00,    0.000000,   22.694158,-9999.000000
1982-08-07 00:00:00,    0.000000,   22.949724,-9999.000000
1982-08-08 00:00:00,    0.000000,   23.289766,-9999.000000
1982-08-09 00:00:00,    0.000000,   23.079903,-9999.000000
1982-08-10 00:00:00,    0.000000,   22.899944,-9999.000000
1982-08-11 00:00:00,    0.000000,   22.720634,-9999.000000
1982-08-12 00:00:00,    0.000000,   23.043385,-9999.000000
1982-08-13 00:00:00,    0.000000,   22.962907,-9999.000000
1982-08-14 00:00:00,    0.000000,   22.636391,-9999.000000
1982-08-15 00:00:00,    0.000000,   22.414214,-9999.000000
1982-08-16 00:00:00,    0.000000,   22.674636,-9999.000000
1982-08-17 00:00:00,    0.000000,   22.418331,-9999.000000
1982-08-18 00:00:00,    0.000000,   22.607648,-9999.000000
1982-08-19 00:00:00,    0.000000,   22.320636,-9999.000000
1982-08-20 00:00:00,    0.000000,   22.275066,-9999.000000
1982-08-21 00:00:00,    0.000000,   21.878586,-9999.000000
1982-08-22 00:00:00,    0.000000,   21.534390,-9999.000000
1982-08-23 00:00:00,    0.000000,   21.260213,-9999.000000
1982-08-24 00:00:00,    0.000000,   21.297690,-9999.000000
1982-08-25 00:00:00,    0.000000,   21.146870,-9999.000000
1982-08-26 00:00:00,    0.000000,   20.790333,-9999.000000
1982-08-27 00:00:00,    0.000000,   20.818075,-9999.000000
1982-08-28 00:00:00,    0.000000,   20.633132,-9999.000000
1982-08-29 00:00:00,    0.000000,   20.729428,-9999.000000
1982-08-30 00:00:00,    0.000000,   19.833604,-9999.000000
1982-08-31 00:00:00,    0.000000,   19.913342,-9999.000000
1982-09-01 00:00:00,    0.000000,   19.868328,-9999.000000
1982-09-02 00:00:00,    0.000000,   19.940903,-9999.000000
1982-09-03 00:00:00,    0.000000,   19.883934,-9999.000000
1982-09-04 00:00:00,    0.000000,   19.641002,-9999.000000
1982-09-05 00:00:00,    0.000000,   19.774023,-9999.000000
1982-09-06 00:00:00,    0.000000,   20.018650,-9999.000000
1982-09-07 00:00:00,    0.000000,   19.406532,-9999.000000
1982-09-08 00:00:00,    0.000000,   19.310107,-9999.000000
1982-09-09 00:00:00,    0.000000,   19.215809,-9999.000000
1982-09-10 00:00:00,    0.000000,   19.448011,-9999.000000
1982-09-11 00:00:00,    0.000000,   19.831750,-9999.000000
1982-09-12 00:00:00,    0.000000,   20.172284,-9999.000000
1982-09-13 00:00:00,    0.000000,   19.704208,-9999.000000
1982-09-14 00:00:00,    0.000000,   19.775275,-9999.000000
1982-09-15 00:00:00,    0.000000,   19.699800,-9999.000000
1982-09-16 00:00:00,    0.000000,   19.579976,-9999.000000
1982-09-17 00:00:00,    0.000000,   19.463172,-9999.000000
1982-09-18 00:00:00,    0.000000,   19.104592,-9999.000000
1982-09-19 00:00:00,    0.000000,   19.008873,-9999.000000
1982-09-20 00:00:00,    0.000000,   18.792273,-9999.000000
1982-09-21 00:00:00,    0.000000,   18.755546,-9999.000000
1982-09-22 00:00:00,    0.000000,   18.714632,-9999.000000
1982-09-23 00:00:00,    0.000000,   18.423547,-9999.000000
1982-09-24 00:00:00,    0.000000,   18.316311,-9999.000000
1982-09-25 00:00:00,    0.000000,   18.253868,-9999.000000
1982-09-26 00:00:00,    0.000000,   18.355160,-9999.000000
1982-09-27 00:00:00,    0.000000,   18.006163,-9999.000000
1982-09-28 00:00:00,    0.000000,   18.112854,-9999.000000
1982-09-29 00:00:00,    0.000000,   18.088090,-9999.000000
1982-09-30 00:00:00,    0.000000,   18.115436,-9999.000000
1982-10-01 00:00:00,    0.000000,   17.946006,-9999.000000
1982-10-02 00:00:00,    0.000000,   18.755546,-9999.000000
1982-10-03 00:00:00,    0.000000,   17.433592,-9999.000000
1982-10-04 00:00:00,    0.000000,   17.236664,-9999.000000
1982-10-05 00:00:00,    0.000000,   17.313820,-9999.000000
1982-10-06 00:00:00,    0.000000,   17.154732,-9999.000000
1982-10-07 00:00:00,    0.000000,   17.009829,-9999.000000
1982-10-08 00:00:00,    0.000000,   17.360885,-9999.000000
1982-10-09 00:00:00,    0.000000,   17.433591,-9999.000000
1982-10-10 00:00:00,    0.000000,   16.271403,-9999.000000
1982-10-11 00:00:00,    0.000000,   16.152148,-9999.000000
1982-10-12 00:00:00,    0.000000,   15.711999,-9999.000000
1982-10-13 00:00:00,    0.000000,   15.654530,-9999.000000
1982-10-14 00:00:00,    0.000000,   15.521514,-9999.000000
1982-10-15 00:00:00,    0.000000,   15.214368,-9999.000000
1982-10-16 00:00:00,    0.000000,   15.383538,-9999.000000
1982-10-17 00:00:00,    0.000000,   15.434207,-9999.000000
1982-10-18 00:00:00,    0.000000,   15.541112,-9999.000000
1982-10-19 00:00:00,    0.000000,   13.761027,-9999.000000
1982-10-20 00:00:00,    0.000000,   13.521801,-9999.000000
1982-10-21 00:00:00,    0.000000,   13.591189,-9999.000000
1982-10-22 00:00:00,    0.000000,   13.286661,-9999.000000
1982-10-23 00:00:00,    0.000000,   12.068504,-9999.000000
1982-10-24 00:00:00,    0.000000,   13.286661,-9999.000000
1982-10-25 00:00:00,    0.000000,   12.133336,-9999.000000
1982-10-26 00:00:00,    0.000000,   11.920179,-9999.000000
1982-10-27 00:00:00,    0.000000,   11.774713,-9999.000000
1982-10-28 00:00:00,    0.000000,   11.638608,-9999.000000
1982-10-29 00:00:00,    0.000000,   11.549443,-9999.000000
1982-10-30 00:00:00,    0.000000,   11.473287,-9999.000000
1982-10-31 00:00:00,    0.000000,   11.463809,-9999.000000
1982-11-01 00:00:00,    0.000000,   11.581448,-9999.000000
1982-11-02 00:00:00,    0.000000,   11.773871,-9999.000000
1982-11-03 00:00:00,    0.000000,   11.974588,-9999.000000
1982-11-04 00:00:00,    0.000000,   12.067252,-9999.000000
1982-11-05 00:00:00,    0.000000,   11.962475,-9999.000000
1982-11-06 00:00:00,    0.000000,   11.404187,-9999.000000
1982-11-07 00:00:00,    0.000000,   12.148972,-9999.000000
1982-11-08 00:00:00,    0.000000,   10.832879,-9999.000000
1982-11-09 00:00:00,    0.000000,   10.707562,-9999.000000
1982-11-10 00:00:00,    0.000000,   10.953992,-9999.000000
1982-11-11 00:00:00,    0.000000,   10.007775,-9999.000000
1982-11-12 00:00:00,    0.000000,   12.095309,-9999.000000
1982-11-13 00:00:00,    0.000000,    9.795392,-9999.000000
1982-11-14 00:00:00,    0.000000,   13.591189,-9999.000000
1982-11-15 00:00:00,    0.000000,    9.201372,-9999.000000
1982-11-16 00:00:00,    0.000000,    8.786328,-9999.000000
1982-11-17 00:00:00,    0.000000,    9.201372,-9999.000000
1982-11-18 00:00:00,    0.000000,    8.061693,-9999.000000
1982-11-19 00:00:00,    0.000000,    7.833973,-9999.000000
1982-11-20 00:00:00,    0.000000,    8.197762,-9999.000000
1982-11-21 00:00:00,    0.000000,    7.498782,-9999.000000
1982-11-22 00:00:00,    0.000000,    7.491825,-9999.000000
1982-11-23 00:00:00,    0.000000,    7.582056,-9999.000000
1982-11-24 00:00:00,    0.000000,    7.583111,-9999.000000
1982-11-25 00:00:00,    0.000000,    7.591688,-9999.000000
1982-11-26 00:00:00,    0.000000,    6.485069,-9999.000000
1982-11-27 00:00:00,    0.000000,    6.864586,-9999.000000
1982-11-28 00:00:00,    0.000000,    6.864586,-9999.000000
1982-11-29 00:00:00,    0.000000,    6.864586,-9999.000000
1982-11-30 00:00:00,    0.000000,    6.864576,-9999.000000
1982-12-01 00:00:00,    0.000000,    5.628418,-9999.000000
1982-12-02 00:00:00,    0.000000,    5.573092,-9999.000000
1982-12-03 00:00:00,    0.000000,    5.628416,-9999.000000
1982-12-04 00:00:00,    0.000000,    5.628416,-9999.000000
1982-12-05 00:00:00,    0.000000,    5.628416,-9999.000000
1982-12-06 00:00:00,    0.000000,    5.773552,-9999.000000
1982-12-07 00:00:00,    0.000000,    5.773552,-9999.000000
1982-12-08 00:00:00,    0.000000,    6.864576,-9999.000000
1982-12-09 00:00:00,    0.000000,    5.413933,-9999.000000
1982-12-10 00:00:00,    0.000000,    5.413933,-9999.000000
1982-12-11 00:00:00,    0.000000,    5.413933,-9999.000000
1982-12-12 00:00:00,    0.000000,    3.610206,-9999.000000
1982-12-13 00:00:00,    0.000000,    3.219591,-9999.000000
1982-12-14 00:00:00,    0.000000,    2.738585,-9999.000000
1982-12-15 00:00:00,    0.000000,    2.724046,-9999.000000
1982-12-16 00:00:00,    0.000000,    2.756331,-9999.000000
1982-12-17 00:00:00,    0.000000,    2.419506,-9999.000000
1982-12-18 00:00:00,    0.000000,    2.419506,-9999.000000
1982-12-19 00:00:00,    0.000000,    1.762796,-9999.000000
1982-12-20 00:00:00,    0.000000,    1.757971,-9999.000000
1982-12-21 00:00:00,    0.000000,    1.626723,-9999.000000
1982-12-22 00:00:00,    0.000000,    1.261557,-9999.000000
1982-12-23 00:00:00,    0.000000,    1.170494,-9999.000000
1982-12-24 00:00:00,    0.000000,    1.130326,-9999.000000
1982-12-25 00:00:00,    0.000000,    1.712661,-9999.000000
1982-12-26 00:00:00,    0.000000,    7.591688,-9999.000000
1982-12-27 00:00:00,    0.000000,    1.266206,-9999.000000
1982-12-28 00:00:00,    0.000000,    1.291052,-9999.000000
1982-12-29 00:00:00,    0.000000,    1.455160,-9999.000000
1982-12-30 00:00:00,    0.000000,    1.355473,-9999.000000
1982-12-31 00:00:00,    0.000000,    1.349142,-9999.000000
1983-01-01 00:00:00,    0.000000,    0.996220,-9999.000000
1983-01-02 00:00:00,    0.000000,    0.927970,-9999.000000
1983-01-03 00:00:00,    0.000000,   -0.040638,-9999.000000
1983-01-04 00:00:00,    0.000000,    0.734657,-9999.000000
1983-01-05 00:00:00,    0.000000,    0.775694,-9999.000000
1983-01-06 00:00:00,    0.000000,    0.740648,-9999.000000
1983-01-07 00:00:00,    0.000000,    0.816293,-9999.000000
1983-01-08 00:00:00,    0.000000,    0.877698,-9999.000000
1983-01-09 00:00:00,    0.000000,    0.949107,-9999.000000
1983-01-10 00:00:00,    0.000000,    0.880694,-9999.000000
1983-01-11 00:00:00,    0.000000,    0.958106,-9999.000000
1983-01-12 00:00:00,    0.000000,    0.935699,-9999.000000
1983-01-13 00:00:00,    0.000000,    1.088074,-9999.000000
1983-01-14 00:00:00,    0.000000,    1.142451,-9999.000000
1983-01-15 00:00:00,    0.000000,    1.151260,-9999.000000
1983-01-16 00:00:00,    0.000000,    1.103229,-9999.000000
1983-01-17 00:00:00,    0.000000,    1.149279,-9999.000000
1983-01-18 00:00:00,    0.000000,    1.192345,-9999.000000
1983-01-19 00:00:00,    0.000000,    1.183459,-9999.000000
1983-01-20 00:00:00,    0.000000,    1.263291,-9999.000000
1983-01-21 00:00:00,    0.000000,    1.249780,-9999.000000
1983-01-22 00:00:00,    0.000000,    1.356857,-9999.000000
1983-01-23 00:00:00,    0.000000,    1.378782,-9999.000000
1983-01-24 00:00:00,    0.000000,    1.172258,-9999.000000
1983-01-25 00:00:00,    0.000000,    1.207345,-9999.000000
1983-01-26 00:00:00,    0.000000,    1.365032,-9999.000000
1983-01-27 00:00:00,    0.000000,    1.450912,-9999.000000
1983-01-28 00:00:00,    0.000000,    1.490863,-9999.000000
1983-01-29 00:00:00,    0.000000,    1.556582,-9999.000000
1983-01-30 00:00:00,    0.000000,    1.809452,-9999.000000
1983-01-31 00:00:00,    0.000000,    1.584986,-9999.000000
1983-02-01 00:00:00,    0.000000,    1.614121,-9999.000000
1983-02-02 00:00:00,    0.000000,    1.702760,-9999.000000
1983-02-03 00:00:00,    0.000000,    1.858910,-9999.000000
1983-02-04 00:00:00,    0.000000,    1.542462,-9999.000000
1983-02-05 00:00:00,    0.000000,    1.721332,-9999.000000
1983-02-06 00:00:00,    0.000000,    1.735011,-9999.000000
1983-02-07 00:00:00,    0.000000,    1.323356,-9999.000000
1983-02-08 00:00:00,    0.000000,    1.364936,-9999.000000
1983-02-09 00:00:00,    0.000000,    1.756560,-9999.000000
1983-02-10 00:00:00,    0.000000,    1.864641,-9999.000000
1983-02-11 00:00:00,    0.000000,    1.822563,-9999.000000
1983-02-12 00:00:00,    0.000000,    1.717738,-9999.000000
1983-02-13 00:00:00,    0.000000,    1.854648,-9999.000000
1983-02-14 00:00:00,    0.000000,    1.996658,-9999.000000
1983-02-15 00:00:00,    0.000000,    2.091683,-9999.000000
1983-02-16 00:00:00,    0.000000,    2.020721,-9999.000000
1983-02-17 00:00:00,    0.000000,    1.600684,-9999.000000
1983-02-18 00:00:00,    0.000000,    2.044516,-9999.000000
1983-02-19 00:00:00,    0.000000,    2.124711,-9999.000000
1983-02-20 00:00:00,    0.000000,    2.248490,-9999.000000
1983-02-21 00:00:00,    0.000000,    2.247766,-9999.000000
1983-02-22 00:00:00,    0.000000,    2.278120,-9999.000000
1983-02-23 00:00:00,    0.000000,    1.765798,-9999.000000
1983-02-24 00:00:00,    0.000000,    2.405551,-9999.000000
1983-02-25 00:00:00,    0.000000,    2.002612,-9999.000000
1983-02-26 00:00:00,    0.000000,    2.074029,-9999.000000
1983-02-27 00:00:00,    0.000000,    2.399908,-9999.000000
1983-02-28 00:00:00,    0.000000,    2.389783,-9999.000000
1983-03-01 00:00:00,    0.000000,    1.477955,-9999.000000
1983-03-02 00:00:00,    0.000000,    1.087178,-9999.000000
1983-03-03 00:00:00,    0.000000,    2.547379,-9999.000000
1983-03-04 00:00:00,    0.000000,    2.523188,-9999.000000
1983-03-05 00:00:00,    0.000000,    2.641549,-9999.000000
1983-03-06 00:00:00,    0.000000,    2.456993,-9999.000000
1983-03-07 00:00:00,    0.000000,    1.616288,-9999.000000
1983-03-08 00:00:00,    0.000000,    2.181751,-9999.000000
1983-03-09 00:00:00,    0.000000,    1.876504,-9999.000000
1983-03-10 00:00:00,    0.000000,    1.841412,-9999.000000
1983-03-11 00:00:00,    0.000000,    2.701338,-9999.000000
1983-03-12 00:00:00,    0.000000,    2.716753,-9999.000000
1983-03-13 00:00:00,    0.000000,    2.384081,-9999.000000
1983-03-14 00:00:00,    0.000000,    2.582042,-9999.000000
1983-03-15 00:00:00,    0.000000,    1.010899,-9999.000000
1983-03-16 00:00:00,    0.000000,    2.692579,-9999.000000
1983-03-17 00:00:00,    0.000000,    3.762407,-9999.000000
1983-03-18 00:00:00,    0.000000,    3.730680,-9999.000000
1983-03-19 00:00:00,    0.000000,    3.920212,-9999.000000
1983-03-20 00:00:00,    0.000000,    4.084884,-9999.000000
1983-03-21 00:00:00,    0.000000,    3.970285,-9999.000000
1983-03-22 00:00:00,    0.000000,    3.910494,-9999.000000
1983-03-23 00:00:00,    0.000000,    3.399074,-9999.000000
1983-03-24 00:00:00,    0.000000,    3.030167,-9999.000000
1983-03-25 00:00:00,    0.000000,    2.778965,-9999.000000
1983-03-26 00:00:00,    0.000000,    2.606723,-9999.000000
1983-03-27 00:00:00,    0.000000,    2.634610,-9999.000000
1983-03-28 00:00:00,    0.000000,    2.800807,-9999.000000
1983-03-29 00:00:00,    0.000000,    2.632784,-9999.000000
1983-03-30 00:00:00,    0.000000,    2.828531,-9999.000000
1983-03-31 00:00:00,    0.000000,    2.370235,-9999.000000
1983-04-01 00:00:00,    0.000000,    2.440638,-9999.000000
1983-04-02 00:00:00,    0.000000,    2.602688,-9999.000000
1983-04-03 00:00:00,    0.000000,    2.523331,-9999.000000
1983-04-04 00:00:00,    0.000000,    2.634136,-9999.000000
1983-04-05 00:00:00,    0.000000,    2.284918,-9999.000000
1983-04-06 00:00:00,    0.000000,    3.099680,-9999.000000
1983-04-07 00:00:00,    0.000000,    3.449925,-9999.000000
1983-04-08 00:00:00,    0.000000,    3.896010,-9999.000000
1983-04-09 00:00:00,    0.000000,    3.923629,-9999.000000
1983-04-10 00:00:00,    0.000000,    4.260696,-9999.000000
1983-04-11 00:00:00,    0.000000,    4.085275,-9999.000000
1983-04-12 00:00:00,    0.000000,    4.264701,-9999.000000
1983-04-13 00:00:00,    0.000000,    4.501336,-9999.000000
1983-04-14 00:00:00,    0.000000,    4.481730,-9999.000000
1983-04-15 00:00:00,    0.000000,    2.284918,-9999.000000
1983-04-16 00:00:00,    0.000000,    2.284918,-9999.000000
1983-04-17 00:00:00,    0.000000,    4.554501,-9999.000000
1983-04-18 00:00:00,    0.000000,    2.277076,-9999.000000
1983-04-19 00:00:00,    0.000000,    4.657658,-9999.000000
1983-04-20 00:00:00,    0.000000,    1.010899,-9999.000000
1983-04-21 00:00:00,    0.000000,    1.010899,-9999.000000
1983-04-22 00:00:00,    0.000000,    5.067011,-9999.000000
1983-04-23 00:00:00,    0.000000,    5.301390,-9999.000000
1983-04-24 00:00:00,    0.000000,    5.357007,-9999.000000
1983-04-25 00:00:00,    0.000000,    5.709492,-9999.000000
1983-04-26 00:00:00,    0.000000,    5.784944,-9999.000000
1983-04-27 00:00:00,    0.000000,    6.129350,-9999.000000
1983-04-28 00:00:00,    0.000000,    6.621967,-9999.000000
1983-04-29 00:00:00,    0.000000,    7.036122,-9999.000000
1983-04-30 00:00:00,    0.000000,    7.332458,-9999.000000
1983-05-01 00:00:00,    0.000000,    7.873757,-9999.000000
1983-05-02 00:00:00,    0.000000,    8.034436,-9999.000000
1983-05-03 00:00:00,    0.000000,    8.583092,-9999.000000
1983-05-04 00:00:00,    0.000000,    8.735361,-9999.000000
1983-05-05 00:00:00,    0.000000,    9.368140,-9999.000000
1983-05-06 00:00:00,    0.000000,    8.708219,-9999.000000
1983-05-07 00:00:00,    0.000000,    9.322500,-9999.000000
1983-05-08 00:00:00,    0.000000,    9.593662,-9999.000000
1983-05-09 00:00:00,    0.000000,    9.543373,-9999.000000
1983-05-10 00:00:00,    0.000000,    9.322500,-9999.000000
1983-05-11 00:00:00,    0.000000,    9.260173,-9999.000000
1983-05-12 00:00:00,    0.000000,    9.270479,-9999.000000
1983-05-13 00:00:00,    0.000000,    9.331816,-9999.000000
1983-05-14 00:00:00,    0.000000,    9.952761,-9999.000000
1983-05-15 00:00:00,    0.000000,   10.005584,-9999.000000
1983-05-16 00:00:00,    0.000000,   10.120218,-9999.000000
1983-05-17 00:00:00,    0.000000,    9.938449,-9999.000000
1983-05-18 00:00:00,    0.000000,   10.109902,-9999.000000
1983-05-19 00:00:00,    0.000000,   10.478453,-9999.000000
1983-05-20 00:00:00,    0.000000,   10.740738,-9999.000000
1983-05-21 00:00:00,    0.000000,   11.512114,-9999.000000
1983-05-22 00:00:00,    0.000000,   11.915653,-9999.000000
1983-05-23 00:00:00,    0.000000,   11.835928,-9999.000000
1983-05-24 00:00:00,    0.000000,   12.241489,-9999.000000
1983-05-25 00:00:00,    0.000000,   12.529801,-9999.000000
1983-05-26 00:00:00,    0.000000,   12.310438,-9999.000000
1983-05-27 00:00:00,    0.000000,   12.256426,-9999.000000
1983-05-28 00:00:00,    0.000000,   12.526264,-9999.000000
1983-05-29 00:00:00,    0.000000,   12.425950,-9999.000000
1983-05-30 00:00:00,    0.000000,   12.714031,-9999.000000
1983-05-31 00:00:00,    0.000000,   13.064764,-9999.000000
1983-06-01 00:00:00,    0.000000,   13.546931,-9999.000000
1983-06-02 00:00:00,    0.000000,   13.446604,-9999.000000
1983-06-03 00:00:00,    0.000000,   14.031864,-9999.000000
1983-06-04 00:00:00,    0.000000,   14.088539,-9999.000000
1983-06-05 00:00:00,    0.000000,   14.215922,-9999.000000
1983-06-06 00:00:00,    0.000000,   14.505277,-9999.000000
1983-06-07 00:00:00,    0.000000,   14.676630,-9999.000000
1983-06-08 00:00:00,    0.000000,   14.745491,-9999.000000
1983-06-09 00:00:00,    0.000000,   15.014423,-9999.000000
1983-06-10 00:00:00,    0.000000,   15.014362,-9999.000000
1983-06-11 00:00:00,    0.000000,   15.490103,-9999.000000
1983-06-12 00:00:00,    0.000000,   16.101105,-9999.000000
1983-06-13 00:00:00,    0.000000,   17.438364,-9999.000000
1983-06-14 00:00:00,    0.000000,   18.248168,-9999.000000
1983-06-15 00:00:00,    0.000000,   19.298680,-9999.000000
1983-06-16 00:00:00,    0.000000,   18.943900,-9999.000000
1983-06-17 00:00:00,    0.000000,   20.140200,-9999.000000
1983-06-18 00:00:00,    0.000000,   20.283127,-9999.000000
1983-06-19 00:00:00,    0.000000,   20.917716,-9999.000000
1983-06-20 00:00:00,    0.000000,   21.406417,-9999.000000
1983-06-21 00:00:00,    0.000000,   21.956599,-9999.000000
1983-06-22 00:00:00,    0.000000,   22.170025,-9999.000000
1983-06-23 00:00:00,    0.000000,   22.184867,-9999.000000
1983-06-24 00:00:00,    0.000000,   21.883039,-9999.000000
