DateTime,wind_factor,lw_factor,ch,sed_temp_mean,sed_temp_mean.1,coef_mix_hyp,Kw,RMSE
2021-02-17 09:55:07,0.7,1.14022129039731,0.002,6.24270473215267,14.4624069163764,0.446782009481494,0.667007685306288,2.75199016287372
2021-02-17 09:54:58,0.7,1.14022129039731,0.002,6.24270473215267,14.4624069163764,0.446782009481494,0.667007685306288,2.75199016287372
2021-02-17 09:54:48,1.56724675584767,0.993413560224993,0.00125314749981539,7.72963312372929,10.6266143656055,0.4,0.353802470883669,3.60684055120051
2021-02-17 09:54:41,0.7,1.14022129039731,0.002,6.24270473215267,14.4624069163764,0.446782009481494,0.667007685306288,2.75199016287372
2021-02-17 09:54:31,1.34053297548742,1.13062734830974,0.00106814033659095,6.79479501232417,8,0.463199664460421,0.399837919280051,3.60990631767864
2021-02-17 09:54:23,0.714742730763668,0.7,0.00133867281104893,5.87705477406463,8,0.409061925448995,0.1,2.99129815615269
2021-02-17 09:54:14,0.902397990441517,1.28739191112317,0.000976433838424007,8,8,0.443046505416971,0.125572605572382,3.79069332254023
2021-02-17 09:54:06,0.7,0.979458276691767,0.00112515520072634,8,9.52597329532074,0.464412759755532,0.272371490361183,3.31572491798032
2021-02-17 09:53:58,1.54330574063432,0.7,5e-04,4.09787221987852,8,0.4,0.738223336685897,3.29963081519793
2021-02-17 09:53:50,0.7,1.35025817199792,0.00147444629924781,4.9359724125373,14.9828024320238,0.424709840260989,0.785641005398708,3.99435119727687
2021-02-17 09:53:41,0.7,1.33758773841588,0.002,7.00458837841148,11.6464291397817,0.551417985142464,0.160988150854765,3.69062910306834
2021-02-17 09:53:30,0.7,0.850159027999974,0.00124337964560507,3.98597333720416,13.6105554026678,0.6,0.8,2.42733553501928
2021-02-17 09:53:17,0.7,1.29751556610467,0.002,6.32159896897763,8,0.6,0.8,3.46733629320416
2021-02-17 09:53:03,1.62968126034989,0.7,0.00115307826772158,5.39894533485405,18.3405456479004,0.563338284739621,0.263013151845588,3.12918086159342
2021-02-17 09:52:52,0.7,1.15544934168524,0.00117370734665565,8,12.3046945940871,0.523224593207189,0.714280761171645,2.76926516448348
2021-02-17 09:52:42,0.896620313828113,1.00954586018113,0.00114536080786353,8,8,0.4,0.106343455862202,2.03794515420363
2021-02-17 09:52:34,0.7,0.7,0.00154158221082215,6.05989343541061,20,0.4,0.485684264104125,3.41264094432951
2021-02-17 09:52:24,1.66299565711703,1.31062127142106,0.00112840167975115,5.65961915487157,16.5304840025991,0.4,0.219480527883648,5.2279733591317
2021-02-17 09:52:18,0.7,1.02570116522999,0.002,8,13.3137643019477,0.404440379598401,0.582135698167098,2.04078039333251
2021-02-17 09:52:09,1.70906567883668,1.45877116351415,0.000942086690408522,6.15175910777776,9.3491229036459,0.44444531941528,0.8,6.43081605865547
2021-02-17 09:52:02,0.7,1.19550901679785,0.002,7.35545066164651,20,0.446755081173849,0.264705424210051,2.83413570687935
2021-02-17 09:51:52,0.7,1.27374424084646,0.0019350311984812,8,17.3026509586635,0.4,0.716572720259291,3.3220621853247
2021-02-17 09:51:44,0.759242417793652,0.875339193012725,0.00144545994975061,3,9.41851459320991,0.454088729590323,0.524420294088655,2.47785004635043
2021-02-17 09:51:35,1.10829014604644,0.937958602548322,0.002,8,10.5530426011187,0.4,0.628912932529564,2.38585745930716
2021-02-17 09:51:28,0.7,1.52377373425997,5e-04,4.32935741599706,9.800336619946,0.4,0.191446051913826,6.94202936410562
2021-02-17 09:51:20,0.7,0.730439487127209,0.00133356373550999,6.30223540164577,8,0.6,0.337578023332549,3.89803816122245
2021-02-17 09:51:11,0.7,0.910225386047227,5e-04,8,8.83937378607368,0.4,0.142734621828775,2.99496978737246
2021-02-17 09:51:01,1.54963831326762,1.38952573127105,0.00065808666348237,3.37714614649067,9.84254362188481,0.569829443203575,0.148734761265549,6.31519078680752
2021-02-17 09:50:53,0.7,0.888420775551266,5e-04,6.58383363881694,9.82076294960708,0.431223915155019,0.1,3.09686017278391
